"rgn_id","habitat","variable","gap_fill"
13,"saltmarsh","extent",0
14,"saltmarsh","extent",0
16,"saltmarsh","extent",0
42,"saltmarsh","extent",0
54,"saltmarsh","extent",0
59,"saltmarsh","extent",0
69,"saltmarsh","extent",0
70,"saltmarsh","extent",0
71,"saltmarsh","extent",0
72,"saltmarsh","extent",0
73,"saltmarsh","extent",0
76,"saltmarsh","extent",0
81,"saltmarsh","extent",0
82,"saltmarsh","extent",0
102,"saltmarsh","extent",0
116,"saltmarsh","extent",0
135,"saltmarsh","extent",0
137,"saltmarsh","extent",0
138,"saltmarsh","extent",0
143,"saltmarsh","extent",0
151,"saltmarsh","extent",0
162,"saltmarsh","extent",0
163,"saltmarsh","extent",0
171,"saltmarsh","extent",0
172,"saltmarsh","extent",0
173,"saltmarsh","extent",0
174,"saltmarsh","extent",0
175,"saltmarsh","extent",0
176,"saltmarsh","extent",0
177,"saltmarsh","extent",0
179,"saltmarsh","extent",0
180,"saltmarsh","extent",0
181,"saltmarsh","extent",0
182,"saltmarsh","extent",0
183,"saltmarsh","extent",0
184,"saltmarsh","extent",0
186,"saltmarsh","extent",0
187,"saltmarsh","extent",0
188,"saltmarsh","extent",0
207,"saltmarsh","extent",0
209,"saltmarsh","extent",0
218,"saltmarsh","extent",0
222,"saltmarsh","extent",0
224,"saltmarsh","extent",0
5,"saltmarsh","extent",0
6,"saltmarsh","extent",0
15,"saltmarsh","extent",0
18,"saltmarsh","extent",0
20,"saltmarsh","extent",0
21,"saltmarsh","extent",0
40,"saltmarsh","extent",0
43,"saltmarsh","extent",0
44,"saltmarsh","extent",0
46,"saltmarsh","extent",0
47,"saltmarsh","extent",0
48,"saltmarsh","extent",0
49,"saltmarsh","extent",0
50,"saltmarsh","extent",0
51,"saltmarsh","extent",0
52,"saltmarsh","extent",0
53,"saltmarsh","extent",0
58,"saltmarsh","extent",0
61,"saltmarsh","extent",0
62,"saltmarsh","extent",0
63,"saltmarsh","extent",0
64,"saltmarsh","extent",0
65,"saltmarsh","extent",0
67,"saltmarsh","extent",0
68,"saltmarsh","extent",0
74,"saltmarsh","extent",0
75,"saltmarsh","extent",0
80,"saltmarsh","extent",0
84,"saltmarsh","extent",0
101,"saltmarsh","extent",0
106,"saltmarsh","extent",0
110,"saltmarsh","extent",0
112,"saltmarsh","extent",0
120,"saltmarsh","extent",0
129,"saltmarsh","extent",0
130,"saltmarsh","extent",0
131,"saltmarsh","extent",0
139,"saltmarsh","extent",0
145,"saltmarsh","extent",0
153,"saltmarsh","extent",0
155,"saltmarsh","extent",0
168,"saltmarsh","extent",0
178,"saltmarsh","extent",0
189,"saltmarsh","extent",0
190,"saltmarsh","extent",0
191,"saltmarsh","extent",0
200,"saltmarsh","extent",0
202,"saltmarsh","extent",0
203,"saltmarsh","extent",0
210,"saltmarsh","extent",0
214,"saltmarsh","extent",0
223,"saltmarsh","extent",0
1,"saltmarsh","extent",NA
2,"saltmarsh","extent",NA
3,"saltmarsh","extent",NA
4,"saltmarsh","extent",NA
7,"saltmarsh","extent",NA
8,"saltmarsh","extent",NA
9,"saltmarsh","extent",NA
10,"saltmarsh","extent",NA
11,"saltmarsh","extent",NA
12,"saltmarsh","extent",NA
17,"saltmarsh","extent",NA
19,"saltmarsh","extent",NA
24,"saltmarsh","extent",NA
25,"saltmarsh","extent",NA
26,"saltmarsh","extent",NA
28,"saltmarsh","extent",NA
29,"saltmarsh","extent",NA
30,"saltmarsh","extent",NA
31,"saltmarsh","extent",NA
32,"saltmarsh","extent",NA
33,"saltmarsh","extent",NA
34,"saltmarsh","extent",NA
35,"saltmarsh","extent",NA
36,"saltmarsh","extent",NA
37,"saltmarsh","extent",NA
38,"saltmarsh","extent",NA
39,"saltmarsh","extent",NA
41,"saltmarsh","extent",NA
45,"saltmarsh","extent",NA
55,"saltmarsh","extent",NA
56,"saltmarsh","extent",NA
57,"saltmarsh","extent",NA
60,"saltmarsh","extent",NA
66,"saltmarsh","extent",NA
77,"saltmarsh","extent",NA
78,"saltmarsh","extent",NA
79,"saltmarsh","extent",NA
85,"saltmarsh","extent",NA
86,"saltmarsh","extent",NA
88,"saltmarsh","extent",NA
89,"saltmarsh","extent",NA
90,"saltmarsh","extent",NA
91,"saltmarsh","extent",NA
92,"saltmarsh","extent",NA
93,"saltmarsh","extent",NA
94,"saltmarsh","extent",NA
95,"saltmarsh","extent",NA
96,"saltmarsh","extent",NA
97,"saltmarsh","extent",NA
98,"saltmarsh","extent",NA
99,"saltmarsh","extent",NA
100,"saltmarsh","extent",NA
103,"saltmarsh","extent",NA
104,"saltmarsh","extent",NA
105,"saltmarsh","extent",NA
107,"saltmarsh","extent",NA
108,"saltmarsh","extent",NA
111,"saltmarsh","extent",NA
113,"saltmarsh","extent",NA
114,"saltmarsh","extent",NA
115,"saltmarsh","extent",NA
117,"saltmarsh","extent",NA
118,"saltmarsh","extent",NA
119,"saltmarsh","extent",NA
121,"saltmarsh","extent",NA
122,"saltmarsh","extent",NA
123,"saltmarsh","extent",NA
124,"saltmarsh","extent",NA
125,"saltmarsh","extent",NA
126,"saltmarsh","extent",NA
127,"saltmarsh","extent",NA
132,"saltmarsh","extent",NA
133,"saltmarsh","extent",NA
134,"saltmarsh","extent",NA
136,"saltmarsh","extent",NA
140,"saltmarsh","extent",NA
141,"saltmarsh","extent",NA
144,"saltmarsh","extent",NA
146,"saltmarsh","extent",NA
147,"saltmarsh","extent",NA
148,"saltmarsh","extent",NA
149,"saltmarsh","extent",NA
150,"saltmarsh","extent",NA
152,"saltmarsh","extent",NA
154,"saltmarsh","extent",NA
156,"saltmarsh","extent",NA
157,"saltmarsh","extent",NA
158,"saltmarsh","extent",NA
159,"saltmarsh","extent",NA
161,"saltmarsh","extent",NA
164,"saltmarsh","extent",NA
166,"saltmarsh","extent",NA
167,"saltmarsh","extent",NA
169,"saltmarsh","extent",NA
185,"saltmarsh","extent",NA
192,"saltmarsh","extent",NA
193,"saltmarsh","extent",NA
194,"saltmarsh","extent",NA
195,"saltmarsh","extent",NA
196,"saltmarsh","extent",NA
197,"saltmarsh","extent",NA
198,"saltmarsh","extent",NA
199,"saltmarsh","extent",NA
204,"saltmarsh","extent",NA
205,"saltmarsh","extent",NA
206,"saltmarsh","extent",NA
208,"saltmarsh","extent",NA
212,"saltmarsh","extent",NA
213,"saltmarsh","extent",NA
215,"saltmarsh","extent",NA
216,"saltmarsh","extent",NA
219,"saltmarsh","extent",NA
220,"saltmarsh","extent",NA
221,"saltmarsh","extent",NA
227,"saltmarsh","extent",NA
228,"saltmarsh","extent",NA
231,"saltmarsh","extent",NA
232,"saltmarsh","extent",NA
237,"saltmarsh","extent",NA
244,"saltmarsh","extent",NA
245,"saltmarsh","extent",NA
247,"saltmarsh","extent",NA
248,"saltmarsh","extent",NA
249,"saltmarsh","extent",NA
250,"saltmarsh","extent",NA
