"rgn_name","rgn_id","commodity","product","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018"
"Argentina",172,"Ornamental fish nei","ornamentals",106.110061410914,104.176048839995,101.967966045702,99.7598832514104,98.6024029800537,95.2980392922627,92.9529213862825,90.6534818508662,0,0,84.1205902091133,1,79.5673895088412,77.4049850851106,1,8,1,69.4405429486269,66.3188927430865,65.4811610656661,63.181721530249,59.9687145835833,57.8519885304158,0,53.7555715357666,1,1,2,1,2,2,1,1,1,1,1,0,0,0,0,0,0,0
"Argentina",172,"Other seaweeds and aquatic plants and products thereof","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,276,74,239,704,375,211,198,229,120,18,1,0,59,42,88,169,84,116,126,125,119,0,0,0,0,0,0,0
"Argentina",172,"Seaweeds and other algae, unfit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74,77,158,101,201,168,16
"Argentina",172,"Z_TOTAL","fish_oil",NA,101,292,190,6.4542111541974,0,6.32903188896334,200,0,0,0,1,80,184,354,387.836638487202,369,47,2204,542,531,575,443,113,96,913,1249,1031,1019,690,465,959,1543,1015,1243,1224,247,1203,539,496,265,828,67
"Argentina",172,"Z_TOTAL","ornamentals",106.110061410914,104.176048839995,101.967966045702,99.7598832514104,98.6024029800537,95.2980392922627,92.9529213862825,90.6534818508662,0,0,84.1205902091133,1,79.5673895088412,77.4049850851106,1,8,1,69.4405429486269,66.3188927430865,65.4811610656661,63.181721530249,59.9687145835833,57.8519885304158,0,53.7555715357666,1,1,2,1,2,2,1,1,1,1,1,0,0,0,0,0,0,0
"Argentina",172,"Z_TOTAL","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,276,74,239,753,430,236,200,230,121,19,2,1,62,46,90,171,89,117,127,127,119,74,77,158,101,201,168,16
"Australia",16,"Agar agar nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,4,4,2,3.779991229698,3.09313961598548,2.85374912970224,2.76351235256232,3.19531355742333,2.28473137999595,4,55,200,122,1,0,0,0,1,1,1,1,2,1
"Australia",16,"Fish body oils, nei","fish_oil",21,56,62,1,2,6,7,28,719,4,84,450.798799042786,230,515,2,555.462911956267,353,44,45,53,24,1,130,12,103,64,21,114,69,260,389,448,302,1517,1282,1555,2262,2694,2524,7119,2239,2383,2067
"Australia",16,"Fish liver oils, nei","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,27,79,132,282,526,200,244,219,219,173,143,105,68,129,110,61,52,68,59,69,98,113,260,139,88,81,33,0,0
"Australia",16,"Ornamental fish nei","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.1137208791085,49.1651229787768,69.1603060725873,80.8746023470973,120.768632872362,166,172,377,324,131,167,179,191,80,114.687055933242,163.974331208757,108.576365649234,98.2906939560499,183.049827696331,268.303342739257,272.478324148433,269.237586017938,278.356380453562,0,0,0,0,0,0,0
"Australia",16,"Ornamental saltwater fish","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,0,116.412720821421,114.77214091586,140.666513858054,119.733928772538,112.656511043536,141.356993830087,144.100960556334,117.380773916832,112.758702301642,471.352473665429,451.998325367364,360.737612307647,301.92254432331,333.078373223673,353.535908342425,415.73432739599
"Australia",16,"Other seaweeds and aquatic plants and products thereof","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1551,2692,2138,3156,3000,3431,3126,3569,3400,3964,2700,3370,4430,1350,4150,5400,5420,3340,2690,1980,3240,2450,0,0,0,0,0,0,0
"Australia",16,"Seaweeds and other algae, fit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,7,11,25,4,17,43
"Australia",16,"Seaweeds and other algae, unfit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1180,836,959,552,870,994,827
"Australia",16,"Z_TOTAL","fish_oil",21,56,62,1,2,6,7,28,719,4,84,450.798799042786,230,533,29,634.462911956267,485,326,571,253,268,220,349,185,246,169,89,243,179,321,441,516,361,1586,1380,1668,2522,2833,2612,7200,2272,2383,2067
"Australia",16,"Z_TOTAL","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.1137208791085,49.1651229787768,69.1603060725873,80.8746023470973,120.768632872362,166,172,377,324,131,167,179,202,80,231.099776754663,278.746472124618,249.242879507288,218.024622728588,295.706338739867,409.660336569344,416.579284704767,386.61835993477,391.115082755204,471.352473665429,451.998325367364,360.737612307647,301.92254432331,333.078373223673,353.535908342425,415.73432739599
"Australia",16,"Z_TOTAL","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1551,2692,2138,3156,3000,3438,3130,3573,3402,3967.7799912297,2703.09313961599,3372.8537491297,4432.76351235256,1353.19531355742,4152.28473138,5404,5475,3540,2812,1981,3240,2450,1188,844,971,578,875,1013,871
"Bahrain",52,"Ornamental fish nei","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,4,1,1.69104661716955,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bahrain",52,"Z_TOTAL","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,4,1,1.69104661716955,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bangladesh",204,"Agar agar nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,0,50,63,74,74,103,35,200,100,100,100
"Bangladesh",204,"Ornamental fish nei","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,32,10,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,11,10,2,0,0,1,10,0,0,0,0,0,0,0
"Bangladesh",204,"Z_TOTAL","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,32,10,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,11,10,2,0,0,1,10,0,0,0,0,0,0,0
"Bangladesh",204,"Z_TOTAL","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,0,50,63,74,74,103,35,200,100,100,100
"Barbados",124,"Fish liver oils, nei","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.896410208555006,0,0.304473827864451,0.301839988357957,0,1,0,0.584638981170761,1,0,0,0,0,1,0.566202104625297,0.563568265118803
"Barbados",124,"Ornamental fish nei","ornamentals",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,3,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Barbados",124,"Other seaweeds and aquatic plants and products thereof","seaweeds",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0.491346057529476,0,0,0,0,0,0,0,0,0,0,0,0
"Barbados",124,"Z_TOTAL","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.896410208555006,0,0.304473827864451,0.301839988357957,0,1,0,0.584638981170761,1,0,0,0,0,1,0.566202104625297,0.563568265118803
"Barbados",124,"Z_TOTAL","ornamentals",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,3,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Barbados",124,"Z_TOTAL","seaweeds",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0.491346057529476,0,0,0,0,0,0,0,0,0,0,0,0
"Belgium",59,"Agar agar nei","seaweeds",NA,1,4,3,5,6,5,13,15,16,9,10,8,2,0,0,0,0,3,6,4,8,8,30,24,8,13,5,9,51,20,53,38,37,39,32,43,57,116,186,100,103,104
"Belgium",59,"Fish body oils, nei","fish_oil",442,347,328,407,591,195,149,253,550,135,194,641,162,710,519,309,275,788,584,2176,1635,1019,485,52,31,37,801,3708,12764,26131,21259,16136,7941,28589,14140,11855,10964,4788,3195,6732,10999,11529,49259
"Belgium",59,"Fish liver oils, nei","fish_oil",448,29,6,80,34,31,34,6,26,56,114,251,496,287,117,104,66,138,74,177,69,73,123,106,100,136,146,151,121,75,53,203,223,102,46,21,21,40,27,31,96,21,18
"Belgium",59,"Halibuts, liver oils","fish_oil",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103285542542721,0,0,0,0,0,0,0,0,0,0,21,8,0,0,1,1,0.00768131775779668,0.00768131775779668,0,0,1
"Belgium",59,"Ornamental saltwater fish","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,7,7,6,12,19,33,43,27,16,2,3,1,26,27,12,3,5,3,2,2.44715884790656,2,3,3,5,6,3,2,3,4,7
"Belgium",59,"Other seaweeds and aquatic plants and products thereof","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115,13,10,10,28,63,122,54,63,522,372,192,166,203,253,290,328,1321,344,170,320,271,309,338,0,0,0,0,0,0,0
"Belgium",59,"Seaweeds and other algae, fit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,126,217,168,111,171,196,220
"Belgium",59,"Seaweeds and other algae, unfit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,159,316,391,185,160,200,203
"Belgium",59,"Z_TOTAL","fish_oil",890,376,334,487,625,226,183,259,576,191,308,892,658,997,636,413,341,926,658,2353,1704,1092.10328554254,608,158,131,173,947,3859,12885,26206,21312,16339,8185,28699,14186,11876,10986,4829,3222.00768131776,6763.00768131776,11095,11550,49278
"Belgium",59,"Z_TOTAL","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,7,7,6,12,19,33,43,27,16,2,3,1,26,27,12,3,5,3,2,2.44715884790656,2,3,3,5,6,3,2,3,4,7
"Belgium",59,"Z_TOTAL","seaweeds",NA,1,4,3,5,6,5,13,15,16,9,10,123,15,10,10,28,63,125,60,67,530,380,222,190,211,266,295,337,1372,364,223,358,308,348,370,328,590,675,482,431,499,527
"Belize",164,"Ornamental fish nei","ornamentals",NA,3.42823448045847,0,9.3201925143542,13.9313549653267,0,4.22317345941249,3.92642684168075,4.15552762416732,5.96217060730883,6.36655385653485,4.1417001046693,5.94834308781081,10.3842230720439,5.88069725256567,8.03790516918606,8.44228841841206,7.97025933394089,9.60161985034297,6,7,12,0,0,11.1515070120019,7.17382859274193,7.75349430870739,56,53,90,57,40,39,28,20,30,47,27,0,0,0,0,0
"Belize",164,"Other seaweeds and aquatic plants and products thereof","seaweeds",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,940.621365570929,1,0,810.972685059984,767.756458222997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Belize",164,"Z_TOTAL","ornamentals",NA,3.42823448045847,0,9.3201925143542,13.9313549653267,0,4.22317345941249,3.92642684168075,4.15552762416732,5.96217060730883,6.36655385653485,4.1417001046693,5.94834308781081,10.3842230720439,5.88069725256567,8.03790516918606,8.44228841841206,7.97025933394089,9.60161985034297,6,7,12,0,0,11.1515070120019,7.17382859274193,7.75349430870739,56,53,90,57,40,39,28,20,30,47,27,0,0,0,0,0
"Belize",164,"Z_TOTAL","seaweeds",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,940.621365570929,1,0,810.972685059984,767.756458222997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bonaire",245,"Ornamental fish nei","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.06078697788264,0.75,3.32966959057161,0.5,0.5,0.25,0.5,0.5,1.16863100437256,1.5,2,2.25,0.5,0.5,0.814010241639764,0,0,0,0,0,0,0,0
"Bonaire",245,"Z_TOTAL","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.06078697788264,0.75,3.32966959057161,0.5,0.5,0.25,0.5,0.5,1.16863100437256,1.5,2,2.25,0.5,0.5,0.814010241639764,0,0,0,0,0,0,0,0
"Brazil",171,"Agar agar nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,10,23,158.789004333084,1,8,6,1,3,3,3,0,19.8943567078459,4.47931803292522,0.802543651649061,0.802543651649061,3,6,0.675145505496873,5,3,4,6,1,7
"Brazil",171,"Cod liver oil","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.416970550075803,1,0,0,0,3,0,0,0,0,0,0,4,3,0.700344507905658,0.685412300185195,0,0,0.14819081110743,0,0,0,0,0.0735297725051041,0,0,0
"Brazil",171,"Fish body oils, nei","fish_oil",42,7,1,0,0,0,0,0,0,0,0,0,1,21,0,0,26,18966.2879192319,18209.968763914,17436.9673470727,0,60,15130.8539349984,0,1,0,0,0,10520.1436800796,2,8986.27340023196,8218.57997569349,0,0,0,0,0,0,0,22,334,585,2454
"Brazil",171,"Fish liver oils, nei","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.527275863113573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Brazil",171,"Ornamental fish nei","ornamentals",188,194,236,271,233,211,198,211,261,345,360,468,532,493,545,578,671,921,275,256,326,321,269,288,197,181,172,110,95,174,152,158,131,97,86,76,1,0,0,0,0,0,0
"Brazil",171,"Ornamental saltwater fish","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,4,4,4,4,13
"Brazil",171,"Other seaweeds and aquatic plants and products thereof","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1806.22336528075,207,156,135,144,159,258,205,146,239,356,173,128,131,89,126,47,81,84,94,121,137,0,0,0,0,0,0,0
"Brazil",171,"Seaweeds and other algae, fit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,0,2,80
"Brazil",171,"Seaweeds and other algae, unfit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,123,159,148,125,286,816
"Brazil",171,"Z_TOTAL","fish_oil",42,7,1,0,0,0,0,0,0,0,0,0,1,21,0,0,26.4169705500758,18967.2879192319,18209.968763914,17436.9673470727,0,63.5272758631136,15130.8539349984,0,1,0,0,0,10524.1436800796,5,8986.97374473987,8219.26538799367,0,0,0.14819081110743,0,0,0,0,22.0735297725051,334,586,2454
"Brazil",171,"Z_TOTAL","ornamentals",188,194,236,271,233,211,198,211,261,345,360,468,532,493,545,578,671,921,275,256,326,321,269,288,197,181,172,110,95,174,152,158,131,97,86,76,7,5,4,4,4,4,13
"Brazil",171,"Z_TOTAL","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1806.22336528075,207,156,135,173,169,281,363.789004333084,147,247,362,174,131,134,92,126,66.8943567078459,85.4793180329252,84.8025436516491,94.8025436516491,124,143,132.675145505497,128,162,154,131,289,903
"Brunei",247,"Ornamental fish nei","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3.40486656330478,0,0,1.4641483066499,0,4.18459796547164,2.27606673337215,6.90504762429338,28.2218884081885,0,15.9748761011471,0,0,0,0,0,0,0,0,0,0,0,0
"Brunei",247,"Seaweeds and other algae, fit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,0
"Brunei",247,"Z_TOTAL","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3.40486656330478,0,0,1.4641483066499,0,4.18459796547164,2.27606673337215,6.90504762429338,28.2218884081885,0,15.9748761011471,0,0,0,0,0,0,0,0,0,0,0,0
"Brunei",247,"Z_TOTAL","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,0
"Bulgaria",71,"Agar agar nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,5.14060993753901,0,0,0,0,0,0,0,0,0,0,2,1,2,2
"Bulgaria",71,"Ornamental fish nei","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bulgaria",71,"Other seaweeds and aquatic plants and products thereof","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0,2,0,0,0,26.2912842782116,0,0,0,32.9602183097359,0,5,8,5,0,0,0,0,0,0,0
"Bulgaria",71,"Seaweeds and other algae, fit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,4,4,7,3,5
"Bulgaria",71,"Z_TOTAL","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bulgaria",71,"Z_TOTAL","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0,2,0,0,0,26.2912842782116,5.14060993753901,0,0,32.9602183097359,0,5,8,5,2,2,4,6,8,5,7
"Cambodia",24,"Ornamental fish nei","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,322,449,433,253,142,124,63,110,13,47,230,141,9,0,0,0,0,0,0
"Cambodia",24,"Other seaweeds and aquatic plants and products thereof","seaweeds",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,323,210,476,1943,1266,120,0,0,0,43,0,25,0,0,0,0,0,0
"Cambodia",24,"Z_TOTAL","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,322,449,433,253,142,124,63,110,13,47,230,141,9,0,0,0,0,0,0
"Cambodia",24,"Z_TOTAL","seaweeds",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,323,210,476,1943,1266,120,0,0,0,43,0,25,0,0,0,0,0,0
"Canada",218,"Agar agar nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.6164737954923,0,0,47.8224064452052,3,1,2,75,3,7,8,14,31,15,5,2,3,10,15,41,92,0,1,1,8
"Canada",218,"Cod liver oil","fish_oil",1381,914,1546,1162,1032,915,437,845,173,184,213,358,0,0,0,0,0,26,64,27,13,0,16,2,13,536,24,23,10,13,16,57,11,8,40,53,37,34,46,20,39,41,21
"Canada",218,"Fish body oils, nei","fish_oil",3407,10987,4161,4004,2806,3936,3181,2389,2857,2233,2006,2449,5347,4957,7750,6928,9571,2107,1139,1329,769,1492,1542,988,1572,2139,2698,4237,5816,4143,4949,4608,4349,1493,3667,6533,4938,4604,2927,1492,1317,1992,3819
"Canada",218,"Fish liver oils, nei","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1707,1159,69,88,151,19,28,213,2,9,21,5,379,362.270393711695,20,147,2006,857,177,378,377,261,353,115,10,68,22,85,26,10,17
"Canada",218,"Herring oil","fish_oil",5314,4124,3679,6274,4724,4196,2329,4196,3198,3791,3025,4134,0,0,0,0,0,4188,2405,2919,4873,3071,2891,1904,2570,1608,1959,2035,2560,1092,1263,2152,2313,691,587,625,454,370,218,205,486,388,248
"Canada",218,"Ornamental fish nei","ornamentals",0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,10,3,7,1,7,1,4,9,9,9,4,5,1,16,25,16,22,2,1,2,2.61667078081019,0,0,0,0,0,0,0
"Canada",218,"Ornamental saltwater fish","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100.595210479742,0,1,103.91641843086,105.432712100201,1,108.816063169428
"Canada",218,"Other seaweeds and aquatic plants and products thereof","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,950.525912001835,647.723854716573,556.91006194166,915.426042373991,1300,700,900,500,780,980,1100,870,1120,1530,1830,2100,2730,2800,3570,4000,4150,4430,0,0,0,0,0,0,0
