"rgn_id","year","gapfilled","method"
1,2012,0,NA
1,2013,0,NA
1,2014,0,NA
1,2015,0,NA
1,2016,0,NA
1,2017,0,NA
1,2018,0,NA
1,2019,0,NA
1,2020,0,NA
1,2021,0,NA
1,2022,0,NA
2,2012,0,NA
2,2013,0,NA
2,2014,0,NA
2,2015,0,NA
2,2016,0,NA
2,2017,0,NA
2,2018,0,NA
2,2019,0,NA
2,2020,0,NA
2,2021,0,NA
2,2022,0,NA
3,2012,0,NA
3,2013,0,NA
3,2014,0,NA
3,2015,0,NA
3,2016,0,NA
3,2017,0,NA
3,2018,0,NA
3,2019,0,NA
3,2020,0,NA
3,2021,0,NA
3,2022,0,NA
4,2012,0,NA
4,2013,0,NA
4,2014,0,NA
4,2015,0,NA
4,2016,0,NA
4,2017,0,NA
4,2018,0,NA
4,2019,0,NA
4,2020,0,NA
4,2021,0,NA
4,2022,0,NA
5,2012,0,NA
5,2013,0,NA
5,2014,0,NA
5,2015,0,NA
5,2016,0,NA
5,2017,0,NA
5,2018,0,NA
5,2019,0,NA
5,2020,0,NA
5,2021,0,NA
5,2022,0,NA
6,2012,0,NA
6,2013,0,NA
6,2014,0,NA
6,2015,0,NA
6,2016,0,NA
6,2017,0,NA
6,2018,0,NA
6,2019,0,NA
6,2020,0,NA
6,2021,0,NA
6,2022,0,NA
7,2012,0,NA
7,2013,0,NA
7,2014,0,NA
7,2015,0,NA
7,2016,0,NA
7,2017,0,NA
7,2018,0,NA
7,2019,0,NA
7,2020,0,NA
7,2021,0,NA
7,2022,0,NA
8,2012,0,NA
8,2013,0,NA
8,2014,0,NA
8,2015,0,NA
8,2016,0,NA
8,2017,0,NA
8,2018,0,NA
8,2019,0,NA
8,2020,0,NA
8,2021,0,NA
8,2022,0,NA
9,2012,0,NA
9,2013,0,NA
9,2014,0,NA
9,2015,0,NA
9,2016,0,NA
9,2017,0,NA
9,2018,0,NA
9,2019,0,NA
9,2020,0,NA
9,2021,0,NA
9,2022,0,NA
10,2012,0,NA
10,2013,0,NA
10,2014,0,NA
10,2015,0,NA
10,2016,0,NA
10,2017,0,NA
10,2018,0,NA
10,2019,0,NA
10,2020,0,NA
10,2021,0,NA
10,2022,0,NA
11,2012,0,NA
11,2013,0,NA
11,2014,0,NA
11,2015,0,NA
11,2016,0,NA
11,2017,0,NA
11,2018,0,NA
11,2019,0,NA
11,2020,0,NA
11,2021,0,NA
11,2022,0,NA
12,2012,0,NA
12,2013,0,NA
12,2014,0,NA
12,2015,0,NA
12,2016,0,NA
12,2017,0,NA
12,2018,0,NA
12,2019,0,NA
12,2020,0,NA
12,2021,0,NA
12,2022,0,NA
13,2012,0,NA
13,2013,0,NA
13,2014,0,NA
13,2015,0,NA
13,2016,0,NA
13,2017,0,NA
13,2018,0,NA
13,2019,0,NA
13,2020,0,NA
13,2021,0,NA
13,2022,0,NA
14,2012,0,NA
14,2013,0,NA
14,2014,0,NA
14,2015,0,NA
14,2016,0,NA
14,2017,0,NA
14,2018,0,NA
14,2019,0,NA
14,2020,0,NA
14,2021,0,NA
14,2022,0,NA
15,2012,0,NA
15,2013,0,NA
15,2014,0,NA
15,2015,0,NA
15,2016,0,NA
15,2017,0,NA
15,2018,0,NA
15,2019,0,NA
15,2020,0,NA
15,2021,0,NA
15,2022,0,NA
16,2012,0,NA
16,2013,0,NA
16,2014,0,NA
16,2015,0,NA
16,2016,0,NA
16,2017,0,NA
16,2018,0,NA
16,2019,0,NA
16,2020,0,NA
16,2021,0,NA
16,2022,0,NA
17,2012,0,NA
17,2013,0,NA
17,2014,0,NA
17,2015,0,NA
17,2016,0,NA
17,2017,0,NA
17,2018,0,NA
17,2019,0,NA
17,2020,0,NA
17,2021,0,NA
17,2022,0,NA
18,2012,0,NA
18,2013,0,NA
18,2014,0,NA
18,2015,0,NA
18,2016,0,NA
18,2017,0,NA
18,2018,0,NA
18,2019,0,NA
18,2020,0,NA
18,2021,0,NA
18,2022,0,NA
19,2012,0,NA
19,2013,0,NA
19,2014,0,NA
19,2015,0,NA
19,2016,0,NA
19,2017,0,NA
19,2018,0,NA
19,2019,0,NA
19,2020,0,NA
19,2021,0,NA
19,2022,0,NA
20,2012,0,NA
