"rgn_id","product","year","gapfilled","method"
6,"corals",1998,0,NA
6,"corals",1999,0,NA
6,"corals",2000,0,NA
6,"corals",2001,0,NA
6,"corals",2002,0,NA
6,"corals",2003,0,NA
6,"corals",2004,0,NA
6,"corals",2005,0,NA
6,"corals",2006,0,NA
6,"corals",2007,0,NA
6,"corals",2008,0,NA
6,"corals",2009,0,NA
6,"corals",2010,0,NA
6,"corals",2011,0,NA
6,"corals",2012,0,NA
6,"corals",2013,0,NA
6,"corals",2014,0,NA
6,"corals",2015,0,NA
6,"corals",2016,0,NA
6,"corals",2017,0,NA
7,"corals",1998,0,NA
7,"corals",1999,0,NA
7,"corals",2000,0,NA
7,"corals",2001,0,NA
7,"corals",2002,0,NA
7,"corals",2003,0,NA
7,"corals",2004,0,NA
7,"corals",2005,0,NA
7,"corals",2006,0,NA
7,"corals",2007,0,NA
7,"corals",2008,0,NA
7,"corals",2009,0,NA
7,"corals",2010,0,NA
7,"corals",2011,0,NA
7,"corals",2012,0,NA
7,"corals",2013,0,NA
7,"corals",2014,0,NA
7,"corals",2015,0,NA
7,"corals",2016,0,NA
7,"corals",2017,0,NA
8,"corals",1998,0,NA
8,"corals",1999,0,NA
8,"corals",2000,0,NA
8,"corals",2001,0,NA
8,"corals",2002,0,NA
8,"corals",2003,0,NA
8,"corals",2004,0,NA
8,"corals",2005,0,NA
8,"corals",2006,0,NA
8,"corals",2007,0,NA
8,"corals",2008,0,NA
8,"corals",2009,0,NA
8,"corals",2010,0,NA
8,"corals",2011,0,NA
8,"corals",2012,0,NA
8,"corals",2013,0,NA
8,"corals",2014,0,NA
8,"corals",2015,0,NA
8,"corals",2016,0,NA
8,"corals",2017,0,NA
9,"corals",1998,0,NA
9,"corals",1999,0,NA
9,"corals",2000,0,NA
9,"corals",2001,0,NA
9,"corals",2002,0,NA
9,"corals",2003,0,NA
9,"corals",2004,0,NA
9,"corals",2005,0,NA
9,"corals",2006,0,NA
9,"corals",2007,0,NA
9,"corals",2008,0,NA
9,"corals",2009,0,NA
9,"corals",2010,0,NA
9,"corals",2011,0,NA
9,"corals",2012,0,NA
9,"corals",2013,0,NA
9,"corals",2014,0,NA
9,"corals",2015,0,NA
9,"corals",2016,0,NA
9,"corals",2017,0,NA
11,"corals",1998,0,NA
11,"corals",1999,0,NA
11,"corals",2000,0,NA
11,"corals",2001,0,NA
11,"corals",2002,0,NA
11,"corals",2003,0,NA
11,"corals",2004,0,NA
11,"corals",2005,0,NA
