"rgn_id","year","gapfilled"
1,2013,0
2,2013,0
3,2013,0
4,2013,0
5,2013,0
6,2013,0
7,2013,0
8,2013,0
9,2013,0
10,2013,0
11,2013,0
13,2013,0
14,2013,0
15,2013,0
16,2013,0
17,2013,0
18,2013,0
19,2013,0
20,2013,0
21,2013,0
24,2013,0
25,2013,0
26,2013,0
28,2013,0
29,2013,0
30,2013,0
31,2013,0
32,2013,0
33,2013,0
34,2013,0
37,2013,0
38,2013,0
39,2013,0
40,2013,0
41,2013,0
42,2013,0
43,2013,0
44,2013,0
45,2013,0
46,2013,0
47,2013,0
48,2013,0
49,2013,0
50,2013,0
51,2013,0
52,2013,0
53,2013,0
54,2013,0
55,2013,0
56,2013,0
57,2013,0
58,2013,0
59,2013,0
60,2013,0
61,2013,0
62,2013,0
63,2013,0
64,2013,0
65,2013,0
66,2013,0
67,2013,0
68,2013,0
69,2013,0
70,2013,0
71,2013,0
72,2013,0
73,2013,0
74,2013,0
75,2013,0
76,2013,0
77,2013,0
78,2013,0
79,2013,0
80,2013,0
81,2013,0
82,2013,0
84,2013,0
85,2013,0
86,2013,0
88,2013,0
89,2013,0
90,2013,0
92,2013,0
93,2013,0
94,2013,0
95,2013,0
96,2013,0
97,2013,0
98,2013,0
100,2013,0
101,2013,0
102,2013,0
103,2013,0
104,2013,0
106,2013,0
107,2013,0
108,2013,0
110,2013,0
111,2013,0
112,2013,0
113,2013,0
114,2013,0
115,2013,0
116,2013,0
117,2013,0
118,2013,0
119,2013,0
120,2013,0
121,2013,0
122,2013,0
123,2013,0
124,2013,0
125,2013,0
126,2013,0
127,2013,0
129,2013,0
130,2013,0
131,2013,0
132,2013,0
133,2013,0
134,2013,0
135,2013,0
136,2013,0
137,2013,0
138,2013,0
139,2013,0
140,2013,0
141,2013,0
143,2013,0
144,2013,0
145,2013,0
147,2013,0
148,2013,0
149,2013,0
150,2013,0
153,2013,0
154,2013,0
155,2013,0
157,2013,0
158,2013,0
159,2013,0
161,2013,0
162,2013,0
163,2013,0
164,2013,0
166,2013,0
167,2013,0
168,2013,0
169,2013,0
171,2013,0
172,2013,0
173,2013,0
174,2013,0
175,2013,0
176,2013,0
177,2013,0
178,2013,0
179,2013,0
180,2013,0
181,2013,0
182,2013,0
183,2013,0
184,2013,0
186,2013,0
187,2013,0
188,2013,0
189,2013,0
190,2013,0
191,2013,0
192,2013,0
193,2013,0
194,2013,0
195,2013,0
196,2013,0
197,2013,0
198,2013,0
199,2013,0
200,2013,0
202,2013,0
203,2013,0
204,2013,0
205,2013,0
206,2013,0
207,2013,0
208,2013,0
209,2013,0
210,2013,0
212,2013,0
214,2013,0
216,2013,0
218,2013,0
219,2013,0
220,2013,0
221,2013,0
222,2013,0
223,2013,0
224,2013,0
227,2013,0
228,2013,0
231,2013,0
232,2013,0
237,2013,0
247,2013,0
248,2013,0
249,2013,0
1,2014,0
2,2014,0
3,2014,0
4,2014,0
5,2014,0
6,2014,0
7,2014,0
8,2014,0
9,2014,0
10,2014,0
11,2014,0
13,2014,0
14,2014,0
15,2014,0
16,2014,0
17,2014,0
18,2014,0
19,2014,0
20,2014,0
21,2014,0
24,2014,0
25,2014,0
26,2014,0
28,2014,0
29,2014,0
30,2014,0
31,2014,0
32,2014,0
33,2014,0
34,2014,0
37,2014,0
38,2014,0
39,2014,0
40,2014,0
41,2014,0
42,2014,0
43,2014,0
44,2014,0
45,2014,0
46,2014,0
47,2014,0
48,2014,0
49,2014,0
50,2014,0
51,2014,0
52,2014,0
53,2014,0
54,2014,0
55,2014,0
56,2014,0
57,2014,0
58,2014,0
59,2014,0
60,2014,0
61,2014,0
62,2014,0
63,2014,0
64,2014,0
65,2014,0
66,2014,0
67,2014,0
68,2014,0
69,2014,0
70,2014,0
71,2014,0
72,2014,0
73,2014,0
74,2014,0
75,2014,0
76,2014,0
77,2014,0
78,2014,0
79,2014,0
80,2014,0
81,2014,0
82,2014,0
84,2014,0
85,2014,0
86,2014,0
88,2014,0
89,2014,0
90,2014,0
92,2014,0
93,2014,0
94,2014,0
95,2014,0
96,2014,0
97,2014,0
98,2014,0
100,2014,0
101,2014,0
102,2014,0
103,2014,0
104,2014,0
106,2014,0
107,2014,0
108,2014,0
110,2014,0
111,2014,0
112,2014,0
113,2014,0
114,2014,0
115,2014,0
116,2014,0
117,2014,0
118,2014,0
119,2014,0
120,2014,0
121,2014,0
122,2014,0
123,2014,0
124,2014,0
125,2014,0
126,2014,0
127,2014,0
129,2014,0
130,2014,0
131,2014,0
132,2014,0
133,2014,0
134,2014,0
135,2014,0
136,2014,0
137,2014,0
138,2014,0
139,2014,0
140,2014,0
141,2014,0
143,2014,0
144,2014,0
145,2014,0
147,2014,0
148,2014,0
