rgn_id,product,year,rel_sust_tonnes
7,seaweeds,2004,0.14639905548996457
7,seaweeds,2005,0.18479544171243778
7,seaweeds,2006,0.1617986756326677
7,seaweeds,2007,0.13986277227383945
7,seaweeds,2008,0.1280563968311004
7,seaweeds,2009,0.15842786989032048
7,seaweeds,2010,0.28141950276337624
7,seaweeds,2011,0.4172783738001129
7,seaweeds,2012,0.541998186266961
7,seaweeds,2013,0.708468080009582
7,seaweeds,2014,0.8166589668565953
7,seaweeds,2015,0.923224338244101
7,seaweeds,2016,1
7,seaweeds,2017,0.8495970432729325
7,seaweeds,2018,0.7075269921119723
7,seaweeds,2019,0.5663638074705268
7,seaweeds,2020,0.45771093201923235
7,seaweeds,2021,0.621882432455555
7,seaweeds,2022,0.757726331639375
9,seaweeds,2004,1
9,seaweeds,2005,1
9,seaweeds,2006,1
9,seaweeds,2007,1
9,seaweeds,2008,1
9,seaweeds,2009,1
9,seaweeds,2010,1
9,seaweeds,2011,NA
9,seaweeds,2012,NA
9,seaweeds,2013,NA
9,seaweeds,2014,NA
9,seaweeds,2015,NA
9,seaweeds,2016,NA
9,seaweeds,2017,NA
9,seaweeds,2018,NA
9,seaweeds,2019,NA
9,seaweeds,2020,NA
9,seaweeds,2021,NA
9,seaweeds,2022,NA
14,seaweeds,2004,1
14,seaweeds,2005,1
14,seaweeds,2006,1
14,seaweeds,2007,1
14,seaweeds,2008,1
14,seaweeds,2009,1
14,seaweeds,2010,1
14,seaweeds,2011,1
14,seaweeds,2012,1
14,seaweeds,2013,0.9349001121825743
14,seaweeds,2014,0.7122346995433376
14,seaweeds,2015,0.47190336434407193
14,seaweeds,2016,0.3003433466668178
14,seaweeds,2017,0.16462509490192526
14,seaweeds,2018,0.1494368208138336
14,seaweeds,2019,0.1689878638851432
14,seaweeds,2020,0.2382135774909631
14,seaweeds,2021,0.20712257362689665
14,seaweeds,2022,0.17894134777731197
15,seaweeds,2004,0.6756086458603053
15,seaweeds,2005,0.71312043409586
15,seaweeds,2006,0.7499815533185265
15,seaweeds,2007,0.7734820881204166
15,seaweeds,2008,0.8382145892759335
15,seaweeds,2009,0.8944866175225575
15,seaweeds,2010,0.9410811825484067
15,seaweeds,2011,0.9881518331748952
15,seaweeds,2012,1
15,seaweeds,2013,0.9745390934831086
15,seaweeds,2014,0.9392538045141494
15,seaweeds,2015,0.9007755456864835
15,seaweeds,2016,0.8521923840042528
15,seaweeds,2017,0.8321372079822564
15,seaweeds,2018,0.8221451367140925
15,seaweeds,2019,0.8128365487102441
15,seaweeds,2020,0.821827537570598
15,seaweeds,2021,0.8117879007807327
15,seaweeds,2022,0.8211328358734145
17,seaweeds,2010,0.05
17,seaweeds,2011,0.0875
17,seaweeds,2012,0.29166666666666663
17,seaweeds,2013,0.46875
17,seaweeds,2014,0.70625
17,seaweeds,2015,0.925
17,seaweeds,2016,1
17,seaweeds,2017,0.9375
17,seaweeds,2018,0.78125
17,seaweeds,2019,0.59375
17,seaweeds,2020,0.40625
17,seaweeds,2021,0.28125
17,seaweeds,2022,0.2625
18,seaweeds,2004,0.8108108108108107
18,seaweeds,2005,0.8108108108108107
18,seaweeds,2006,1
18,seaweeds,2007,1
18,seaweeds,2008,1
18,seaweeds,2009,1
18,seaweeds,2010,1
18,seaweeds,2011,0.9504504504504504
18,seaweeds,2012,0.8468468468468469
18,seaweeds,2013,0.7252252252252253
18,seaweeds,2014,0.9459459459459459
18,seaweeds,2015,1
18,seaweeds,2016,0.8288288288288288
18,seaweeds,2017,0.7972972972972973
18,seaweeds,2018,0.39189189189189194
18,seaweeds,2019,0.2027027027027027
18,seaweeds,2020,0.25198198198198196
18,seaweeds,2021,0.2398198198198198
18,seaweeds,2022,0.19927927927927927
20,seaweeds,2004,0.2969384028978406
20,seaweeds,2005,0.3158553456726783
20,seaweeds,2006,0.3511158866422133
20,seaweeds,2007,0.37265034996606783
20,seaweeds,2008,0.4263169310789385
20,seaweeds,2009,0.4614354104391597
20,seaweeds,2010,0.480701371686049
20,seaweeds,2011,0.5082205932720396
20,seaweeds,2012,0.5230344097582031
20,seaweeds,2013,0.5625158324035345
20,seaweeds,2014,0.5894102188912843
20,seaweeds,2015,0.6180791483852095
20,seaweeds,2016,0.6620495290986635
20,seaweeds,2017,0.7454360596316413
20,seaweeds,2018,0.8309300104234487
20,seaweeds,2019,0.917357178557768
20,seaweeds,2020,0.9761966962471281
20,seaweeds,2021,0.9940352176767815
20,seaweeds,2022,1
21,seaweeds,2004,0.7368076285240465
21,seaweeds,2005,0.7368076285240465
21,seaweeds,2006,0.7368103924820343
21,seaweeds,2007,0.7368117744610282
21,seaweeds,2008,0.736813847429519
21,seaweeds,2009,0.7368159203980099
21,seaweeds,2010,0.7372305140961858
21,seaweeds,2011,0.7376451077943615
21,seaweeds,2012,0.7380597014925373
21,seaweeds,2013,0.7388888888888889
21,seaweeds,2014,0.762396351575456
21,seaweeds,2015,0.7859038142620233
21,seaweeds,2016,0.8305555555555556
21,seaweeds,2017,0.8747927031509121
21,seaweeds,2018,0.9166666666666666
21,seaweeds,2019,0.9585406301824212
21,seaweeds,2020,0.9792703150912107
21,seaweeds,2021,1
21,seaweeds,2022,1
24,seaweeds,2004,1
24,seaweeds,2005,1
24,seaweeds,2006,1
24,seaweeds,2007,1
24,seaweeds,2008,1
24,seaweeds,2009,1
24,seaweeds,2010,0
24,seaweeds,2011,0
24,seaweeds,2012,0
24,seaweeds,2013,0
24,seaweeds,2014,0
24,seaweeds,2015,0.25
24,seaweeds,2016,0.5
