rgn_id,product,year,rel_sust_tonnes
5,ornamentals,2004,0.32342978921955906
5,ornamentals,2005,0.2910980068008026
5,ornamentals,2006,0.258762492214313
5,ornamentals,2007,0.2587634252562463
5,ornamentals,2008,0.24259753404686807
5,ornamentals,2009,0.22642884371169
5,ornamentals,2010,0.2749265173398247
5,ornamentals,2011,0.3072555006327813
5,ornamentals,2012,0.5171937545423091
5,ornamentals,2013,0.7110332962616553
5,ornamentals,2014,0.8563751643528669
5,ornamentals,2015,1
5,ornamentals,2016,0.9395970064056887
5,ornamentals,2017,0.7619261550215206
5,ornamentals,2018,0.5680866133021744
5,ornamentals,2019,0.3745087845996201
5,ornamentals,2020,0.17629729888001652
5,ornamentals,2021,0.12341529266853427
5,ornamentals,2022,0.08880489084839079
6,ornamentals,2004,1
6,ornamentals,2005,1
6,ornamentals,2006,1
6,ornamentals,2007,1
6,ornamentals,2008,1
6,ornamentals,2009,0
6,ornamentals,2010,0
6,ornamentals,2011,0
6,ornamentals,2012,0.1415054745406368
6,ornamentals,2013,0.3477073512428587
6,ornamentals,2014,0.8294040400959903
6,ornamentals,2015,1
6,ornamentals,2016,0.9149343442335796
6,ornamentals,2017,0.8468161443480262
6,ornamentals,2018,0.3845847401273289
6,ornamentals,2019,0.2139887802233193
6,ornamentals,2020,0.15754896144910296
6,ornamentals,2021,0.019562723445950884
6,ornamentals,2022,9.743881351638583e-5
7,ornamentals,2004,1
7,ornamentals,2005,1
7,ornamentals,2006,1
7,ornamentals,2007,1
7,ornamentals,2008,1
7,ornamentals,2009,1
7,ornamentals,2010,1
7,ornamentals,2011,1
7,ornamentals,2012,1
7,ornamentals,2013,0.4672315021346807
7,ornamentals,2014,0
7,ornamentals,2015,0
7,ornamentals,2016,0
7,ornamentals,2017,0
7,ornamentals,2018,0
7,ornamentals,2019,0
7,ornamentals,2020,0
7,ornamentals,2021,0
7,ornamentals,2022,0
8,ornamentals,2004,0.9930448450678017
8,ornamentals,2005,0.6055744232540465
8,ornamentals,2006,0.4728941561492636
8,ornamentals,2007,0.3913815994742314
8,ornamentals,2008,0.14312038820728099
8,ornamentals,2009,0.08859438784720809
8,ornamentals,2010,0.03671098236228368
8,ornamentals,2011,0
8,ornamentals,2012,0
8,ornamentals,2013,0.07461585618680344
8,ornamentals,2014,0.07461585618680344
8,ornamentals,2015,0.14849661045202006
8,ornamentals,2016,0.21620662037847366
8,ornamentals,2017,0.20930077411812378
8,ornamentals,2018,0.4104613072799305
8,ornamentals,2019,0.5059524513887305
8,ornamentals,2020,0.6423754042425073
8,ornamentals,2021,0.9224959144757601
8,ornamentals,2022,1
9,ornamentals,2004,0.47040108041304873
9,ornamentals,2005,0.43537150668873403
9,ornamentals,2006,0.2902476711258227
9,ornamentals,2007,0.21768575334436702
9,ornamentals,2008,0.20026766434219778
9,ornamentals,2009,0.20512118168239965
9,ornamentals,2010,0.3127920435029488
9,ornamentals,2011,0.5455849005358976
9,ornamentals,2012,0.7486050831596699
9,ornamentals,2013,0.9415151747105135
9,ornamentals,2014,1
9,ornamentals,2015,0.8925843716210494
9,ornamentals,2016,0.7579623779173482
9,ornamentals,2017,0.6152375951364274
9,ornamentals,2018,0.6575030517083774
9,ornamentals,2019,0.5362311210278194
9,ornamentals,2020,0.48546970874809176
9,ornamentals,2021,0.5753916929294048
9,ornamentals,2022,0.6209476947650584
11,ornamentals,2004,0.22322232380246668
11,ornamentals,2005,0.27636868823081734
11,ornamentals,2006,0.37875708663533847
11,ornamentals,2007,0.43332640186817284
11,ornamentals,2008,0.5893994620561611
11,ornamentals,2009,0.8265598127863019
11,ornamentals,2010,1
11,ornamentals,2011,1
11,ornamentals,2012,1
11,ornamentals,2013,0.6878289826781254
11,ornamentals,2014,0.2854622586371711
11,ornamentals,2015,0.03043270405834361
11,ornamentals,2016,0.024287402857252373
11,ornamentals,2017,0.024915708223252737
11,ornamentals,2018,0.030328555448373512
11,ornamentals,2019,0.025836655020225877
11,ornamentals,2020,0.020494487275435496
11,ornamentals,2021,0.03201954926133875
11,ornamentals,2022,0.037382904794553855
14,ornamentals,2004,1
14,ornamentals,2005,1
14,ornamentals,2006,1
14,ornamentals,2007,1
14,ornamentals,2008,1
14,ornamentals,2009,1
14,ornamentals,2010,1
14,ornamentals,2011,1
14,ornamentals,2012,0.9526429563850837
14,ornamentals,2013,1
14,ornamentals,2014,0.8359934020272999
14,ornamentals,2015,0.7169589667281547
14,ornamentals,2016,0.5741655143616125
14,ornamentals,2017,0.42584341839178175
14,ornamentals,2018,0.4966515064984069
14,ornamentals,2019,0.5308035253270325
