rgn_id,product,year,rel_sust_tonnes
5,ornamentals,2004,0.3276647385121815
5,ornamentals,2005,0.2949111162831703
5,ornamentals,2006,0.2621532101800902
5,ornamentals,2007,0.26215428114860745
5,ornamentals,2008,0.24577747003410189
5,ornamentals,2009,0.22939744601404455
5,ornamentals,2010,0.27852787935756124
5,ornamentals,2011,0.31127828868102064
5,ornamentals,2012,0.5239262265365563
5,ornamentals,2013,0.7202744630108284
5,ornamentals,2014,0.867492266141584
5,ornamentals,2015,1
5,ornamentals,2016,0.9362626316523551
5,ornamentals,2017,0.7562944191981403
5,ornamentals,2018,0.5599461827238682
5,ornamentals,2019,0.3768336557671129
5,ornamentals,2020,0.17860949475891022
5,ornamentals,2021,0.12503489167501272
5,ornamentals,2022,0.08997084555201727
5,ornamentals,2023,0.051136672734051584
6,ornamentals,2004,1
6,ornamentals,2005,1
6,ornamentals,2006,1
6,ornamentals,2007,1
6,ornamentals,2008,1
6,ornamentals,2009,0
6,ornamentals,2010,0
6,ornamentals,2011,0
6,ornamentals,2012,0.1422133986658581
6,ornamentals,2013,0.34887898854650473
6,ornamentals,2014,0.8272026284837226
6,ornamentals,2015,1
6,ornamentals,2016,0.918520252968967
6,ornamentals,2017,0.85382977047854125
6,ornamentals,2018,0.3950261634299189
6,ornamentals,2019,0.2222287919136416
6,ornamentals,2020,0.16149514027881637
6,ornamentals,2021,0.01961776076062595
6,ornamentals,2022,9.772787203044141e-5
6,ornamentals,2023,9.772787203044141e-5
7,ornamentals,2004,1
7,ornamentals,2005,1
7,ornamentals,2006,1
7,ornamentals,2007,1
7,ornamentals,2008,1
7,ornamentals,2009,1
7,ornamentals,2010,1
7,ornamentals,2011,1
7,ornamentals,2012,1
7,ornamentals,2013,1
7,ornamentals,2014,0
7,ornamentals,2015,0
7,ornamentals,2016,0
7,ornamentals,2017,0
7,ornamentals,2018,0
7,ornamentals,2019,0
7,ornamentals,2020,0
7,ornamentals,2021,0
7,ornamentals,2022,0
7,ornamentals,2023,0
8,ornamentals,2004,0.9992034189442723
8,ornamentals,2005,0.629459439152976
8,ornamentals,2006,0.5084066260352631
8,ornamentals,2007,0.43729634050792054
8,ornamentals,2008,0.18749548577185243
8,ornamentals,2009,0.12256662093143253
8,ornamentals,2010,0.05599137098147325
8,ornamentals,2011,0
8,ornamentals,2012,0
8,ornamentals,2013,0.07246463015405064
8,ornamentals,2014,0.07246463015405064
8,ornamentals,2015,0.144260068450322
8,ornamentals,2016,0.2105906815889103
8,ornamentals,2017,0.20445666457344802
8,ornamentals,2018,0.4012612601907121
8,ornamentals,2019,0.4952226305627204
8,ornamentals,2020,0.6285987307954071
8,ornamentals,2021,0.9020556772595951
8,ornamentals,2022,0.9776674246504314
8,ornamentals,2023,1
9,ornamentals,2004,0.464639286275789
9,ornamentals,2005,0.4257407671023326
9,ornamentals,2006,0.2838271780682218
9,ornamentals,2007,0.2128703835511663
9,ornamentals,2008,0.1910585770771863
9,ornamentals,2009,0.19293348395590637
9,ornamentals,2010,0.2936027711483219
9,ornamentals,2011,0.526531392295763
9,ornamentals,2012,0.7391813912568366
9,ornamentals,2013,0.9410802882144772
9,ornamentals,2014,1
9,ornamentals,2015,0.8824651766014991
9,ornamentals,2016,0.7359928950463688
9,ornamentals,2017,0.5809002525881878
9,ornamentals,2018,0.6225728406555211
9,ornamentals,2019,0.512162306368984
9,ornamentals,2020,0.45488253898983383
9,ornamentals,2021,0.5472492495106033
9,ornamentals,2022,0.5924258182090674
9,ornamentals,2023,0.739669421257593
11,ornamentals,2004,0.32848706788770005
11,ornamentals,2005,0.4091291715937387
11,ornamentals,2006,0.5597297464598533
11,ornamentals,2007,0.6402722268565996
11,ornamentals,2008,0.8707294744570822
11,ornamentals,2009,1
11,ornamentals,2010,1
11,ornamentals,2011,1
11,ornamentals,2012,1
11,ornamentals,2013,1
11,ornamentals,2014,0.39952615660387275
11,ornamentals,2015,0.014719080265174624
11,ornamentals,2016,0
11,ornamentals,2017,0
11,ornamentals,2018,0.005303086183844254
11,ornamentals,2019,0.006371318803430226
11,ornamentals,2020,0.006853767546171604
11,ornamentals,2021,0.027403644555341344
11,ornamentals,2022,0.04686712537580102
11,ornamentals,2023,0.07334594428814818
14,ornamentals,2004,0.9156477339954608
14,ornamentals,2005,0.9669957298493855
14,ornamentals,2006,0.9789245997478707
14,ornamentals,2007,0.9960616819310097
14,ornamentals,2008,1
14,ornamentals,2009,1
14,ornamentals,2010,1
14,ornamentals,2011,0.9984980132244939
14,ornamentals,2012,0.9601917324789934
14,ornamentals,2013,1
14,ornamentals,2014,0.8376134111010276
14,ornamentals,2015,0.7192431120472915
14,ornamentals,2016,0.5799904315006198
14,ornamentals,2017,0.4425136859389843
14,ornamentals,2018,0.5147447566466066
14,ornamentals,2019,0.5495543957969434
14,ornamentals,2020,0.5367009085630877
14,ornamentals,2021,0.46644473558876265
14,ornamentals,2022,0.3828882492872629
14,ornamentals,2023,0.31895568157471044
15,ornamentals,2004,1
15,ornamentals,2005,1
15,ornamentals,2006,1
15,ornamentals,2007,1
15,ornamentals,2008,1
15,ornamentals,2009,1
15,ornamentals,2010,0.9860059414556348
15,ornamentals,2011,0.9596218732932228
15,ornamentals,2012,0.9517161051711068
15,ornamentals,2013,0.9599305388337401
15,ornamentals,2014,0.9791518301379568
15,ornamentals,2015,0.9882991535468976
15,ornamentals,2016,0.9979331227573749
15,ornamentals,2017,0.9977986258970057
15,ornamentals,2018,0.9825080669363406
15,ornamentals,2019,0.9633921158448076
15,ornamentals,2020,0.8885915686175521
15,ornamentals,2021,0.9105310281951285
15,ornamentals,2022,0.9566312013947945
15,ornamentals,2023,1
16,ornamentals,2004,0.8505510748269679
16,ornamentals,2005,0.7344471102846386
16,ornamentals,2006,0.6663202682060786
16,ornamentals,2007,0.7339414649586413
16,ornamentals,2008,0.8724130635716084
16,ornamentals,2009,1
16,ornamentals,2010,1
16,ornamentals,2011,1
16,ornamentals,2012,1
16,ornamentals,2013,1
16,ornamentals,2014,0.7688955173491968
16,ornamentals,2015,0.5032152560075493
16,ornamentals,2016,0.4419429844669027
16,ornamentals,2017,0.3976326781120009
16,ornamentals,2018,0.4187148032978771
16,ornamentals,2019,0.4510757822153786
16,ornamentals,2020,0.4156443436952198
16,ornamentals,2021,0.3912551442866329
16,ornamentals,2022,0.37616110111596296
16,ornamentals,2023,0.45530815768347893
17,ornamentals,2004,0
17,ornamentals,2005,0
17,ornamentals,2006,0
17,ornamentals,2007,0.13109378717601133
17,ornamentals,2008,0.23627746525283075
17,ornamentals,2009,0.23759850132697197
17,ornamentals,2010,0.7639109804959702
17,ornamentals,2011,1
17,ornamentals,2012,1
17,ornamentals,2013,1
17,ornamentals,2014,0.4736875208310018
17,ornamentals,2015,0.0013210360741411934
17,ornamentals,2016,0
17,ornamentals,2017,0
17,ornamentals,2018,0
17,ornamentals,2019,0.40805855316967665
17,ornamentals,2020,0.40832276435417614
17,ornamentals,2021,0.4085869755386756
17,ornamentals,2022,0.4282652745520799
17,ornamentals,2023,0.023905497345354913
18,ornamentals,2004,1
18,ornamentals,2005,1
18,ornamentals,2006,0.8563269066839558
18,ornamentals,2007,0.8007592679439614
18,ornamentals,2008,0.6127758581634043
18,ornamentals,2009,0.5772888992312446
18,ornamentals,2010,0.6877324353415447
18,ornamentals,2011,0.7112082054286909
18,ornamentals,2012,0.6474904425171695
18,ornamentals,2013,0.6395302209812366
18,ornamentals,2014,0.535733324399235
18,ornamentals,2015,0.48721401843489875
18,ornamentals,2016,0.5019685910187016
18,ornamentals,2017,0.48060936796800124
18,ornamentals,2018,0.45256751476494417
18,ornamentals,2019,0.524448046827337
18,ornamentals,2020,0.636865441880044
18,ornamentals,2021,0.8132542213027915
18,ornamentals,2022,1
18,ornamentals,2023,0.9718980458590457
20,ornamentals,2004,1
20,ornamentals,2005,1
20,ornamentals,2006,1
