rgn_id,product,year,score
5,ornamentals,2004,0.3451663345994739
5,ornamentals,2005,0.3250463210869284
5,ornamentals,2006,0.31355454208156525
5,ornamentals,2007,0.316431644193026
5,ornamentals,2008,0.3315424411280348
5,ornamentals,2009,0.35024989863382217
5,ornamentals,2010,0.40847011049271587
5,ornamentals,2011,0.4163637507548133
5,ornamentals,2012,0.5297226226290193
5,ornamentals,2013,0.6847880539272985
5,ornamentals,2014,0.8175792308525399
5,ornamentals,2015,1
5,ornamentals,2016,0.9964881218599341
5,ornamentals,2017,0.8860018251939472
5,ornamentals,2018,0.7784217090638152
5,ornamentals,2019,0.6291557451746039
5,ornamentals,2020,0.5004473872913965
5,ornamentals,2021,0.494261404911646
5,ornamentals,2022,0.4526700586482414
5,ornamentals,2023,0.4176269640828965
6,ornamentals,2004,1
6,ornamentals,2005,1
6,ornamentals,2006,1
6,ornamentals,2007,1
6,ornamentals,2008,0.5969269780253558
6,ornamentals,2009,0
6,ornamentals,2010,0
6,ornamentals,2011,0
6,ornamentals,2012,0.13558510431852575
6,ornamentals,2013,0.3405310061054269
6,ornamentals,2014,0.804453127425374
6,ornamentals,2015,1
6,ornamentals,2016,0.9689027750123894
6,ornamentals,2017,0.9510079664805703
6,ornamentals,2018,0.49706440944451896
6,ornamentals,2019,0.30151753686989297
6,ornamentals,2020,0.19702965753897775
6,ornamentals,2021,0.010318271701905949
6,ornamentals,2022,3.8966471361797994e-4
6,ornamentals,2023,5.595195186842998e-4
7,ornamentals,2004,1
7,ornamentals,2005,1
7,ornamentals,2006,1
7,ornamentals,2007,1
7,ornamentals,2008,1
7,ornamentals,2009,1
7,ornamentals,2010,1
7,ornamentals,2011,1
7,ornamentals,2012,1
7,ornamentals,2013,1
7,ornamentals,2014,0
7,ornamentals,2015,0
7,ornamentals,2016,0
7,ornamentals,2017,0
7,ornamentals,2018,0
7,ornamentals,2019,0
7,ornamentals,2020,0
7,ornamentals,2021,0
7,ornamentals,2022,0
7,ornamentals,2023,0
8,ornamentals,2004,0.31461491605237024
8,ornamentals,2005,0.2673664823141454
8,ornamentals,2006,0.25515693024756414
8,ornamentals,2007,0.2499903135583862
8,ornamentals,2008,0.17133658454529363
8,ornamentals,2009,0.11630707240131351
8,ornamentals,2010,0.05862261587271306
8,ornamentals,2011,0.0044613171029591215
8,ornamentals,2012,0.0044613171029591215
8,ornamentals,2013,0.011557517758340132
8,ornamentals,2014,0.011557517758340132
8,ornamentals,2015,0.013305716879985451
8,ornamentals,2016,0.022180426387189298
8,ornamentals,2017,0.016859167633249055
8,ornamentals,2018,0.05548615211625928
8,ornamentals,2019,0.18371630609547757
8,ornamentals,2020,0.35179749252166176
8,ornamentals,2021,0.6377699464641952
8,ornamentals,2022,0.8997835073968717
8,ornamentals,2023,1
9,ornamentals,2004,0.13604997230063998
9,ornamentals,2005,0.08098364882008896
9,ornamentals,2006,0.05398909921339265
9,ornamentals,2007,0.04049182441004448
9,ornamentals,2008,0.014578611072752384
9,ornamentals,2009,0.024297424639776438
9,ornamentals,2010,0.04535474796885473
9,ornamentals,2011,0.26708911286612796
9,ornamentals,2012,0.5938688027353991
9,ornamentals,2013,0.9044736691720947
9,ornamentals,2014,1
9,ornamentals,2015,0.8300944358582198
9,ornamentals,2016,0.6166560847822203
9,ornamentals,2017,0.3902531711461556
9,ornamentals,2018,0.45983258544111827
9,ornamentals,2019,0.5790718098239156
9,ornamentals,2020,0.49980997322616566
9,ornamentals,2021,0.64564111414363
9,ornamentals,2022,0.7204882124013612
9,ornamentals,2023,0.6704458844504759
11,ornamentals,2004,0.31114157269189985
