"rgn_id","year","species","sust_coeff"
5,2022,"Blue shrimp",0.883116883116883
5,2022,"Pacific cupped oyster",0.87012987012987
5,2022,"Snappers nei",0.753246753246753
6,2022,"Blue shrimp",0.883116883116883
6,2022,"Whiteleg shrimp",0.883116883116883
7,2022,"Elkhorn sea moss",0.87012987012987
7,2022,"Giant tiger prawn",0.883116883116883
8,2022,"Bear paw clam",0.909090909090909
8,2022,"Crocus giant clam",0.909090909090909
8,2022,"Elongate giant clam",0.909090909090909
8,2022,"Fluted giant clam",0.909090909090909
8,2022,"Giant clam",0.909090909090909
8,2022,"Milkfish",0.753246753246753
8,2022,"Penaeus shrimps nei",0.753246753246753
8,2022,"Smooth giant clam",0.909090909090909
9,2022,"Eucheuma seaweeds nei",0.87012987012987
10,2022,"Milkfish",0.753246753246753
11,2022,"Sixfinger threadfin",0.753246753246753
13,2022,"Banana prawn",0.883116883116883
13,2022,"Milkfish",0.753246753246753
13,2022,"Mullets nei",0.753246753246753
13,2022,"Whiteleg shrimp",0.883116883116883
14,2022,"Abalones nei",0.883116883116883
14,2022,"Amberjacks nei",0.883116883116883
14,2022,"Barramundi(=Giant seaperch)",0.883116883116883
14,2022,"Blackhead seabream",0.688311688311688
14,2022,"Blood cockle",0.909090909090909
14,2022,"Blue swimming crab",0.792207792207792
14,2022,"Clams, etc. nei",0.909090909090909
14,2022,"Cobia",0.883116883116883
14,2022,"Croakers, drums nei",0.584415584415584
14,2022,"Flathead grey mullet",0.753246753246753
14,2022,"Fourfinger threadfin",0.753246753246753
14,2022,"Giant tiger prawn",0.883116883116883
14,2022,"Greasyback shrimp",0.883116883116883
14,2022,"Greater amberjack",0.883116883116883
14,2022,"Groupers nei",0.883116883116883
14,2022,"Indo-Pacific swamp crab",0.792207792207792
14,2022,"Japanese carpet shell",0.909090909090909
14,2022,"Japanese eel",0.0909090909090909
14,2022,"Japanese hard clam",0.909090909090909
14,2022,"Japanese spiny lobster",0.792207792207792
14,2022,"Kuruma prawn",0.883116883116883
14,2022,"Laver (Nori)",0.87012987012987
14,2022,"Marine crabs nei",0.792207792207792
14,2022,"Marine fishes nei",0.753246753246753
14,2022,"Marine molluscs nei",0.883116883116883
14,2022,"Mi-iuy (brown) croaker",0.584415584415584
14,2022,"Milkfish",0.753246753246753
14,2022,"Natantian decapods nei",0.792207792207792
14,2022,"Pacific cupped oyster",0.87012987012987
14,2022,"Porgies, seabreams nei",0.688311688311688
14,2022,"Redtail prawn",0.883116883116883
14,2022,"Seabasses nei",0.883116883116883
14,2022,"Seaweeds nei",0.87012987012987
14,2022,"Snappers, jobfishes nei",0.753246753246753
14,2022,"Trumpet emperor",0.753246753246753
14,2022,"Warty gracilaria",0.87012987012987
14,2022,"Whiteleg shrimp",0.883116883116883
15,2022,"Banana prawn",0.883116883116883
15,2022,"Barramundi(=Giant seaperch)",0.883116883116883
15,2022,"Caulerpa seaweeds",0.87012987012987
15,2022,"Cupped oysters nei",0.87012987012987
15,2022,"Elkhorn sea moss",0.87012987012987
15,2022,"Flathead lobster",0.792207792207792
15,2022,"Giant tiger prawn",0.883116883116883
15,2022,"Gracilaria seaweeds",0.87012987012987
15,2022,"Green mussel",0.87012987012987
15,2022,"Groupers, seabasses nei",0.883116883116883
15,2022,"Indo-Pacific swamp crab",0.792207792207792
15,2022,"Jacks, crevalles nei",0.883116883116883
15,2022,"Marine fishes nei",0.753246753246753
15,2022,"Metapenaeus shrimps nei",0.883116883116883
15,2022,"Metapenaeus shrimps nei",0.753246753246753
15,2022,"Milkfish",0.753246753246753
15,2022,"Scats",0.753246753246753
15,2022,"Snappers nei",0.753246753246753
15,2022,"Snubnose pompano",0.883116883116883
15,2022,"Spiny eucheuma",0.87012987012987
15,2022,"Tropical spiny lobsters nei",0.792207792207792
15,2022,"Whiteleg shrimp",0.883116883116883
16,2022,"Abalones nei",0.883116883116883
16,2022,"Aquatic invertebrates nei",0.792207792207792
16,2022,"Atlantic salmon",0.883116883116883
16,2022,"Australian mussel",0.883116883116883
16,2022,"Barramundi(=Giant seaperch)",0.883116883116883
16,2022,"Brine shrimp",0.753246753246753
16,2022,"Brown tiger prawn",0.883116883116883
16,2022,"Cupped oysters nei",0.87012987012987
16,2022,"Eastern school shrimp",0.883116883116883
16,2022,"Finfishes nei",0.753246753246753
16,2022,"Flat and cupped oysters nei",0.87012987012987
16,2022,"Giant tiger prawn",0.883116883116883
16,2022,"Kuruma prawn",0.883116883116883
16,2022,"Marine fishes nei",0.753246753246753
16,2022,"Pacific cupped oyster",0.87012987012987
16,2022,"Penaeus shrimps nei",0.883116883116883
16,2022,"Rainbow trout",0.883116883116883
16,2022,"Southern bluefin tuna",0.649350649350649
17,2022,"Clams, etc. nei",0.909090909090909
17,2022,"Elkhorn sea moss",0.87012987012987
17,2022,"Giant tiger prawn",0.883116883116883
17,2022,"Indo-Pacific swamp crab",0.792207792207792
17,2022,"Milkfish",0.753246753246753
17,2022,"Pearl oyster shells nei",0.883116883116883
18,2022,"Eucheuma seaweeds nei",0.87012987012987
18,2022,"Giant tiger prawn",0.883116883116883
18,2022,"Indo-Pacific swamp crab",0.792207792207792
18,2022,"Pearl oyster shells nei",0.883116883116883
19,2022,"Milkfish",0.753246753246753
20,2022,"[Capsosiphon fulvescens]",0.87012987012987
20,2022,"[Oplegnathus fasciatus]",0.753246753246753
20,2022,"[Sargassum spp]",0.87012987012987
20,2022,"Abalones nei",0.883116883116883
20,2022,"Amberjacks nei",0.428571428571429
20,2022,"Aquatic invertebrates nei",0.792207792207792
20,2022,"Bastard halibut",0.753246753246753
20,2022,"Blackhead seabream",0.688311688311688
20,2022,"Blood cockle",0.909090909090909
20,2022,"Dotted gizzard shad",0.753246753246753
20,2022,"Filefishes, leatherjackets nei",0.753246753246753
20,2022,"Fleshy prawn",0.883116883116883
20,2022,"Fragile codium",0.87012987012987
20,2022,"Fusiform sargassum",0.87012987012987
20,2022,"Globose clam",0.909090909090909
20,2022,"Gracilaria seaweeds",0.87012987012987
20,2022,"Green laver",0.87012987012987
20,2022,"groupers nei",0.883116883116883
20,2022,"Horned turban",0.883116883116883
20,2022,"Inflated ark",0.909090909090909
20,2022,"Jack and horse mackerels nei",0.428571428571429
20,2022,"Japanese carpet shell",0.909090909090909
20,2022,"Japanese hard clam",0.909090909090909
20,2022,"Japanese kelp",0.87012987012987
20,2022,"Japanese sea cucumber",0.792207792207792
20,2022,"Korean mussel",0.87012987012987
20,2022,"Korean rockfish",0.753246753246753
20,2022,"Kuruma prawn",0.883116883116883
20,2022,"Laver (Nori)",0.87012987012987
20,2022,"Marine crustaceans nei",0.792207792207792
20,2022,"Marine fishes nei",0.753246753246753
20,2022,"Marine molluscs nei",0.883116883116883
20,2022,"Mi-iuy (brown) croaker",0.584415584415584
20,2022,"Mullets nei",0.753246753246753
20,2022,"Okhotsk atka mackerel",0.753246753246753
20,2022,"Pacific chub mackerel",0.298701298701299
20,2022,"Pacific cupped oyster",0.87012987012987
20,2022,"Porgies, seabreams nei",0.688311688311688
20,2022,"Pufferfishes nei",0.753246753246753
20,2022,"Rainbow trout",0.883116883116883
20,2022,"Righteye flounders nei",0.883116883116883
20,2022,"Scorpionfishes, redfishes nei",0.753246753246753
20,2022,"Sea squirts nei",0.792207792207792
20,2022,"Seabasses nei",0.883116883116883
20,2022,"Wakame",0.87012987012987
20,2022,"Whiteleg shrimp",0.883116883116883
20,2022,"Yesso scallop",0.87012987012987
21,2022,"Atlantic salmon",0.883116883116883
21,2022,"Clams, etc. nei",0.909090909090909
21,2022,"Gelidium seaweeds",0.87012987012987
21,2022,"Gracilaria seaweeds",0.87012987012987
21,2022,"Japanese kelp",0.87012987012987
21,2022,"Japanese sea cucumber",0.792207792207792
21,2022,"Laver (Nori)",0.87012987012987
21,2022,"Marine fishes nei",0.753246753246753
21,2022,"Tiger pufferfish",0.753246753246753
21,2022,"Wakame",0.87012987012987
21,2022,"Yesso scallop",0.87012987012987
24,2022,"Barramundi(=Giant seaperch)",0.883116883116883
24,2022,"Blood cockle",0.909090909090909
24,2022,"Eucheuma seaweeds nei",0.87012987012987
24,2022,"Green mussel",0.87012987012987
24,2022,"Groupers nei",0.883116883116883
24,2022,"Indo-Pacific swamp crab",0.792207792207792
24,2022,"Marine fishes nei",0.753246753246753
24,2022,"Marine molluscs nei",0.883116883116883
24,2022,"Penaeus shrimps nei",0.714285714285714
24,2022,"Snappers nei",0.753246753246753
25,2022,"[Scylla spp]",0.883116883116883
25,2022,"Abalones nei",0.883116883116883
25,2022,"Banana prawn",0.753246753246753
25,2022,"Barramundi(=Giant seaperch)",0.883116883116883
25,2022,"Blood cockle",0.909090909090909
25,2022,"Cupped oysters nei",0.87012987012987
25,2022,"Fourfinger threadfin",0.753246753246753
25,2022,"Giant tiger prawn",0.883116883116883
25,2022,"Green mussel",0.87012987012987
25,2022,"Groupers nei",0.883116883116883
25,2022,"Indo-Pacific swamp crab",0.792207792207792
25,2022,"Marine fishes nei",0.753246753246753
25,2022,"Metapenaeus shrimps nei",0.753246753246753
25,2022,"Penaeus shrimps nei",0.753246753246753
25,2022,"Sea mussels nei",0.87012987012987
25,2022,"Squaretail mullet",0.753246753246753
25,2022,"Whiteleg shrimp",0.454545454545455
29,2022,"Cobia",0.883116883116883
29,2022,"Red drum",0.584415584415584
31,2022,"Giant tiger prawn",0.883116883116883
32,2022,"Drums nei",0.584415584415584
32,2022,"Marine fishes nei",0.753246753246753
32,2022,"Pargo breams nei",0.688311688311688
37,2022,"European seabass",0.883116883116883
37,2022,"Giant tiger prawn",0.883116883116883
37,2022,"Goldlined seabream",0.688311688311688
37,2022,"Hooded oyster",0.87012987012987
37,2022,"Indo-Pacific swamp crab",0.792207792207792
37,2022,"Marine fishes nei",0.753246753246753
37,2022,"Metapenaeus shrimps nei",0.753246753246753
37,2022,"Red drum",0.584415584415584
40,2022,"Barramundi(=Giant seaperch)",0.883116883116883
40,2022,"Elkhorn sea moss",0.87012987012987
40,2022,"Giant tiger prawn",0.883116883116883
40,2022,"Indian backwater oyster",0.87012987012987
40,2022,"Indo-Pacific swamp crab",0.792207792207792
40,2022,"Milkfish",0.753246753246753
40,2022,"Tropical spiny lobsters nei",0.792207792207792
41,2022,"Elkhorn sea moss",0.87012987012987
41,2022,"Giant tiger prawn",0.883116883116883
41,2022,"Indian white prawn",0.883116883116883
41,2022,"Japanese meagre",0.584415584415584
42,2022,"Eucheuma seaweeds nei",0.87012987012987
42,2022,"Giant tiger prawn",0.883116883116883
42,2022,"Indo-Pacific swamp crab",0.792207792207792
42,2022,"Sea cucumbers nei",0.792207792207792
43,2022,"Milkfish",0.753246753246753
43,2022,"Penaeus shrimps nei",0.883116883116883
43,2022,"Spiny eucheuma",0.87012987012987
45,2022,"Penaeus shrimps nei",0.883116883116883
47,2022,"Indian white prawn",0.883116883116883
48,2022,"Gilthead seabream",0.883116883116883
48,2022,"Indian white prawn",0.883116883116883
48,2022,"Yellowfin tuna",0.571428571428571
50,2022,"Barramundi(=Giant seaperch)",0.883116883116883
50,2022,"Flathead grey mullet",0.753246753246753
50,2022,"Giant tiger prawn",0.883116883116883
50,2022,"Gilthead seabream",0.883116883116883
50,2022,"Groupers nei",0.883116883116883
50,2022,"Indian white prawn",0.883116883116883
50,2022,"Metapenaeus shrimps nei",0.753246753246753
50,2022,"Sobaity seabream",0.883116883116883
50,2022,"Whiteleg shrimp",0.883116883116883
51,2022,"Gilthead seabream",0.883116883116883
51,2022,"Goldsilk seabream",0.883116883116883
51,2022,"Groupers nei",0.883116883116883
51,2022,"Marine fishes nei",0.753246753246753
51,2022,"Sobaity seabream",0.883116883116883
52,2022,"Gilthead seabream",0.883116883116883
52,2022,"Groupers nei",0.883116883116883
52,2022,"Sobaity seabream",0.883116883116883
52,2022,"White-spotted spinefoot",0.753246753246753
53,2022,"Penaeus shrimps nei",0.441558441558442
54,2022,"Barramundi(=Giant seaperch)",0.883116883116883
54,2022,"European seabass",0.883116883116883
54,2022,"Gilthead seabream",0.883116883116883
54,2022,"Groupers nei",0.883116883116883
54,2022,"Indian white prawn",0.883116883116883
54,2022,"Pacific cupped oyster",0.87012987012987
54,2022,"Sobaity seabream",0.883116883116883
54,2022,"White-spotted spinefoot",0.753246753246753
54,2022,"Yellowtail amberjack",0.883116883116883
61,2022,"Atlantic bluefin tuna",0.571428571428571
61,2022,"Carpet shells nei",0.909090909090909
61,2022,"European eel",0.688311688311688
61,2022,"European seabass",0.883116883116883
61,2022,"Flathead grey mullet",0.753246753246753
61,2022,"Gilthead seabream",0.883116883116883
61,2022,"Marine fishes nei",0.753246753246753
61,2022,"Meagre",0.883116883116883
61,2022,"Mediterranean mussel",0.87012987012987
61,2022,"Pacific cupped oyster",0.87012987012987
61,2022,"Thinlip grey mullet",0.753246753246753
62,2022,"Clams, etc. nei",0.909090909090909
62,2022,"European eel",0.688311688311688
62,2022,"European flat oyster",0.87012987012987
62,2022,"European seabass",0.883116883116883
62,2022,"Gilthead seabream",0.883116883116883
62,2022,"Marine fishes nei",0.753246753246753
62,2022,"Mediterranean mussel",0.87012987012987
62,2022,"Pacific cupped oyster",0.87012987012987
62,2022,"Penaeus shrimps nei",0.883116883116883
62,2022,"Slender wart weed",0.87012987012987
62,2022,"Yesso scallop",0.87012987012987
65,2022,"Gasar cupped oyster",0.87012987012987
66,2022,"Blue mussel",0.87012987012987
66,2022,"Cupped oysters nei",0.87012987012987
66,2022,"Gasar cupped oyster",0.87012987012987
66,2022,"Pacific cupped oyster",0.87012987012987
67,2022,"European seabass",0.883116883116883
67,2022,"Gilthead seabream",0.883116883116883
68,2022,"Atlantic bluefin tuna",0.571428571428571
68,2022,"European seabass",0.571428571428571
68,2022,"Gilthead seabream",0.571428571428571
68,2022,"Marine fishes nei",0.753246753246753
70,2022,"Rainbow trout",0.883116883116883
71,2022,"Mediterranean mussel",0.87012987012987
72,2022,"Mediterranean mussel",0.87012987012987
73,2022,"Aquatic invertebrates nei",0.792207792207792
73,2022,"Atlantic salmon",0.883116883116883
73,2022,"Brown seaweeds",0.87012987012987
73,2022,"Chum(=Keta=Dog) salmon",0.883116883116883
73,2022,"Cupped oysters nei",0.87012987012987
73,2022,"Flatfishes nei",0.753246753246753
73,2022,"Japanese sea cucumber",0.792207792207792
73,2022,"Mediterranean mussel",0.87012987012987
73,2022,"Mullets nei",0.753246753246753
73,2022,"Salmonoids nei",0.883116883116883
73,2022,"Sea mussels nei",0.87012987012987
73,2022,"Sea trout",0.584415584415584
73,2022,"Sea urchins nei",0.792207792207792
73,2022,"Yesso scallop",0.87012987012987
74,2022,"Rainbow trout",0.883116883116883
75,2022,"Baltic prawn",0.753246753246753
75,2022,"European flounder",0.883116883116883
75,2022,"Gobies nei",0.753246753246753
